,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
2770,"['Megan Park' 'Autumn Reeser' 'Eloise Mumford' 'Alexis Knapp'
 'Miley Cyrus']",['Tom Vaughan'],['undercover' 'fbi' 'college' 'private investigator' 'sorority girl'],['Action' 'Comedy'],93837.0,"When the FBI hires her to go undercover at a college sorority, Molly Morris (Miley Cyrus) must transform herself from a tough, streetwise private investigator to a refined, sophisticated university girl to help protect the daughter of a one-time Mobster. With several suspects on her list, Molly unexpectedly discovers that not everyone is who they appear to be, including herself.",2012-12-06,So Undercover
2771,"['Jenny Slate' 'Tara Strong' 'Meredith Salenger' 'Patton Oswalt'
 'Harrison Ford']",['Chris Renaud'],['new york city' 'friendship' 'sequel'],['Adventure' 'Animation' 'Comedy' 'Family'],412117.0,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",2019-05-24,The Secret Life of Pets 2
2772,"['Samuel L. Jackson' 'Eva Green' 'Ella Purnell' 'Asa Butterfield'
 'Allison Janney']",['Tim Burton'],"['wales' 'shapeshifting' 'falcon' 'time travel' ""children's home"" 'orphan'
 'super power' '1940s' 'based on young adult novel']",['Fantasy' 'Adventure' 'Family' 'Drama'],283366.0,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,2016-09-27,Miss Peregrine's Home for Peculiar Children
2773,"['Christine Chatelain' 'Dan Payne' 'Naiah Cummins' 'Dalias Blake'
 'Rebecca Roberts']",['Sam Fichtner'],[],['TV Movie' 'Thriller'],849938.0,"A woman agrees to help her husband pay off an extortionist, but when the blackmailer is murdered she becomes the prime suspect, and discovers that the man she married has been leading a deadly double life.",2021-07-10,Framed by My Husband
2774,"['Kelly Hu' 'Diedrich Bader' 'Vincent Martella' 'Dee Bradley Baker'
 'Ali Wong']",['Bob Bowen'],['cartoon'],['Family' 'Animation' 'Science Fiction' 'Comedy' 'TV Movie'],594328.0,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",2020-08-28,Phineas and Ferb: The Movie: Candace Against the Universe
2775,"['Clint Howard' 'Warwick Davis' 'Tony Cox' 'Shevonne Durkin'
 'Kimmy Robertson']",['Rodman Flender'],['leprechaun' 'slasher'],['Comedy' 'Horror'],18009.0,"A thousand years ago, the Leprechaun left a bloody trail when he ripped through the countryside in search of his stolen gold. Now he's back in the big city using all of his deadly tricks to snare the girl of his nightmares. His bloody quest becomes more deadly when her boyfriend steals one of the Leprechaun's gold coins. The town soon discovers two dead bodies and a trail of gold dust leads them to the Leprechaun's lair.",1994-04-07,Leprechaun 2
2776,['Tom Cruise' 'Paul Dano' 'Gal Gadot' 'Peter Sarsgaard' 'Cameron Diaz'],['James Mangold'],"['spy' 'airport' 'gas station' 'garage' 'pilot' 'chase' 'secret agent'
 'rope' 'exploding building' 'boy genius' 'duringcreditsstinger']",['Action' 'Comedy'],37834.0,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",2010-06-15,Knight and Day
2777,['Isabel May' 'Pete Davidson' 'Jenny Slate' 'Scott Eastwood' 'Charlie Day'],['Jason Orley'],['falling in love' 'break-up' 'relationship sabotage'],['Comedy' 'Romance'],680860.0,"Peter and Emma thought they were on the precipice of life’s biggest moments – marriage, kids, and houses in the suburbs – until their respective partners dumped them. Horrified to learn that the loves of their lives have already moved on, Peter and Emma hatch a hilarious plan to win back their exes with unexpected results.",2022-02-10,I Want You Back
2778,['Andy Serkis' 'Brian Cox' 'James Franco' 'B. J. Harrison' 'Tom Felton'],['Rupert Wyatt'],"['intelligence' 'zoo' 'cage' 'dystopia' ""alzheimer's disease""
 'golden gate bridge' 'ape' 'monkey' 'medical research']",['Thriller' 'Action' 'Drama' 'Science Fiction'],61791.0,"A highly intelligent chimpanzee named Caeser has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caeser decides to revolt against those who have harmed him.",2011-08-03,Rise of the Planet of the Apes
2779,['Willem Dafoe' 'Pedro Pascal' 'Jing Tian' 'Matt Damon' 'Andy Lau'],['Zhang Yimou'],"['china' 'monster' 'archer' 'female soldier' 'historical fiction'
 'explosion' 'period drama' 'british soldier' 'great wall of china'
 '15th century' 'female general' 'war']",['Action' 'Adventure' 'Fantasy'],311324.0,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,2016-12-16,The Great Wall
2780,"['Anjelica Huston' 'Kelly Sheridan' 'Ian James Corlett' 'David Kaye'
 'Cree Summer']",['Owen Hurley'],['based on toy' 'based on fairy tale'],['Animation' 'Family'],15015.0,"Long, long ago, in a time of magic and dragons, there lived a girl named Rapunzel who had the most beautiful radiant hair the world had ever seen. But Rapunzel's life was far from wonderful. She lived as a servant to Gothel, a jealous, scheming witch who kept her hidden deep in a forbidding forest, guarded by the enormous dragon Hugo and surrounded by an enchanted glass wall. However, in a twist of fate, Rapunzel's discovery of a magic paintbrush leads her on a journey that will unravel a web of deception, bring peace to two feuding kingdoms, and ultimately lead her to love with the help of Penelope(TM), the least intimidating of dragons!",2002-10-01,Barbie as Rapunzel
2781,['Bruce McGill' 'Dennis Quaid' 'Anna Paquin' 'Adam Baldwin' 'Zachary Levi'],['Jon Erwin' 'Andrew Erwin'],"['american football' 'biography' 'los angeles, california'
 'nfl (national football league)']",['Drama'],673309.0,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback.",2021-12-25,American Underdog
2782,"['Tom Holland' 'Damon Wayans Jr.' 'Ciara Bravo' 'Jack Reynor'
 'Kelli Berglund']",['Anthony Russo' 'Joe Russo'],"['post traumatic stress disorder' 'based on novel or book' 'war veteran'
 'drug addiction' 'bank robber' 'heroin' 'us army' 'iraq war veteran'
 'iraq war' 'army medic']",['Drama' 'Crime'],544401.0,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.",2021-02-26,Cherry
2783,"['Scott Adkins' 'Michael Jai White' 'Mark Ivanir' 'Atanas Srebrev'
 'Ben Cross']",['Isaac Florentine'],['jail'],['Action' 'Crime' 'Thriller'],15255.0,"Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",2006-04-11,Undisputed II: Last Man Standing
2784,"['Sarah Hyland' 'James Earl Jones' 'Gabrielle Union' 'Madison Pettis'
 'Atticus Shaffer']",['Howy Parkins'],[],['Family' 'TV Movie' 'Animation'],359983.0,"Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",2015-11-22,The Lion Guard: Return of the Roar
2785,"['Caleb Landry Jones' 'Betty Gabriel' 'Catherine Keener' 'Stephen Root'
 'Erika Alexander']",['Jordan Peele'],"['kidnapping' 'externally controlled action' 'manipulation' 'hypnosis'
 'parents-in-law' 'racist' 'satire' 'revenge' 'dark comedy'
 'interracial relationship' 'disappearance' 'racism'
 'psychological thriller' 'neurosurgeon' 'missing person' 'stereotype'
 'race-conscious']",['Mystery' 'Thriller' 'Horror'],419430.0,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",2017-02-24,Get Out
2786,['Ed Lauter' 'Linda Blair' 'Tobin Bell' 'Susanna Thompson' 'Don S. Davis'],['Jerry London'],[],[],128785.0,"Story of attractive cop Laurencia Bembenek, who, in 1982, was sentenced to prison for killing her husband's ex-wife in Milwaukee, WI.",1992-05-18,"Calendar Girl, Cop, Killer? The Bambi Bembenek Story"
2787,"['Michelle Yeoh' 'Jean-Claude Van Damme' 'Jackie Chan' 'Jack Black'
 'Lucy Liu']",['Jennifer Yuh Nelson'],"['martial arts' 'kung fu' 'hope' 'fleet' 'panda' 'friends' 'mission'
 'woman director']",['Animation' 'Family'],49444.0,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",2011-05-25,Kung Fu Panda 2
2788,"['Dove Cameron' 'Sofia Carson' 'China Anne McClain' 'Jedidiah Goodacre'
 'Christian Convery']",['Kenny Ortega'],['magic' 'musical' 'family'],['Family' 'TV Movie' 'Music' 'Adventure' 'Fantasy'],506574.0,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,2019-08-02,Descendants 3
2789,"['Eugenio Derbez' 'Cecilia Suárez' 'Eva Longoria' 'Anna Faris'
 'Swoosie Kurtz']",['Rob Greenberg'],['amnesia' 'remake' 'revenge' 'wealthy' 'rich'],['Romance' 'Comedy'],454619.0,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",2018-04-13,Overboard
2790,"['Pierce Brosnan' 'Minnie Driver' 'Idina Menzel' 'Charlotte Spencer'
 'Billy Porter']",['Kay Cannon'],['musical'],['Fantasy' 'Romance' 'Comedy'],593910.0,"Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.",2021-09-03,Cinderella
2791,"['Tania Raymonde' 'Nathaniel Buzolic' 'Bren Foster' 'Avumile Qongqo'
 'Reina Aoi']",['John Pogue'],"['ocean' 'boat' 'shark attack' 'animal attack' 'sequel' 'scuba diving'
 'drone' 'creature' 'explosion' 'underwater' 'shark' 'killer shark'
 'sinking boat' 'mozambique' 'eaten by animal']",['Action' 'Horror' 'Science Fiction'],703745.0,"Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks.",2020-08-25,Deep Blue Sea 3
2792,"['Anna Marie Dobbins' 'Anna Maiche' 'Kylie Delre' 'Heather Fusari'
 'Anthony Del Negro']",['Anton Sigurðsson'],['hostage' 'psychopath' 'serial killer' 'abduction' 'police procedural'],['Thriller'],719164.0,A small town detective while investigating the disappearance of a local woman comes across an unassuming Sociology professor who is hiding a secret life.,2021-04-08,Women
2793,['Élodie Yung' 'Greg Bryk' 'Skylar Astin' 'Niles Fitch' 'Olivia Deeble'],['Anna Mastro'],[],['Action' 'Adventure' 'Comedy' 'Fantasy'],621870.0,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",2020-09-25,Secret Society of Second Born Royals
2794,['Élodie Yung' 'Greg Bryk' 'Skylar Astin' 'Niles Fitch' 'Olivia Deeble'],['Anna Mastro'],[],['Action' 'Adventure' 'Comedy' 'Fantasy'],615129.0,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",2020-09-25,Secret Society of Second Born Royals
2795,"['Winona Ryder' 'Chris Hemsworth' 'Chris Pine' 'Zoe Saldana'
 'Jennifer Morrison']",['J.J. Abrams'],"['san francisco, california' 'spacecraft' 'teleportation' 'space mission'
 'parachute' 'time travel' 'black hole' 'supernova' 'prequel' 'warp speed'
 'futuristic' 'warp engine' 'space' 'romulans' 'alternate reality'
 'space opera' 'reboot' 'unlikely friendship' 'child driving car'
 '23rd century' 'based on tv series' '24th century']",['Science Fiction' 'Action' 'Adventure'],13475.0,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",2009-05-06,Star Trek
2796,"['Vin Diesel' 'Jennifer Aniston' 'Christopher McDonald' 'Bob Bergen'
 'James Gammon']",['Brad Bird'],"['based on novel or book' 'small town' 'self sacrifice' 'cold war'
 'friendship' 'alien' 'meteorite' 'giant robot' 'fear of unknown' '1950s'
 'mother son relationship']",['Family' 'Animation' 'Adventure' 'Science Fiction' 'Comedy'],10386.0,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",1999-08-06,The Iron Giant
